"date","update","ADM1_TH","new_case","total_case","new_death","total_death","ADM1_EN","ADM1_PCODE","Population","weeknum"
2020-08-31,233,"เลย",0,5,0,0,"Loei","TH42",446635,NA
2020-08-31,233,"แพร่",0,1,0,0,"Phrae","TH54",335189,NA
2020-08-31,233,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041,NA
2020-09-30,263,"กระบี่",0,20,0,0,"Krabi","TH81",347995,NA
2020-09-30,263,"กรุงเทพมหานคร",95,1775,1,25,"Bangkok","TH10",10709136,NA
2020-09-30,263,"กาญจนบุรี",0,9,0,0,"Kanchanaburi","TH71",778936,NA
2020-09-30,263,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356,NA
2020-09-30,263,"กำแพงเพชร",0,0,0,0,"Kamphaeng Phet","TH62",842777,NA
2020-09-30,263,"ขอนแก่น",0,6,0,0,"Khon Kaen","TH40",1630099,NA
2020-09-30,263,"จันทบุรี",0,3,0,0,"Chanthaburi","TH22",442591,NA
2020-09-30,263,"ฉะเชิงเทรา",0,17,0,1,"Chachoengsao","TH24",738516,NA
2020-09-30,263,"ชลบุรี",32,294,0,2,"Chon Buri","TH20",2147385,NA
2020-09-30,263,"ชัยนาท",0,0,0,0,"Chai Nat","TH18",234108,NA
2020-09-30,263,"ชัยภูมิ",0,3,0,0,"Chaiyaphum","TH36",764624,NA
2020-09-30,263,"ชุมพร",0,21,0,3,"Chumphon","TH86",441213,NA
2020-09-30,263,"ตรัง",0,7,0,0,"Trang","TH92",540949,NA
2020-09-30,263,"ตราด",0,0,0,0,"Trat","TH23",264085,NA
2020-09-30,263,"ตาก",0,3,0,0,"Tak","TH63",510728,NA
2020-09-30,263,"นครนายก",0,2,0,0,"Nakhon Nayok","TH26",227464,NA
2020-09-30,263,"นครปฐม",0,22,0,0,"Nakhon Pathom","TH73",1028904,NA
2020-09-30,263,"นครพนม",0,2,0,0,"Nakhon Phanom","TH48",449625,NA
2020-09-30,263,"นครราชสีมา",0,19,0,0,"Nakhon Ratchasima","TH30",2368321,NA
2020-09-30,263,"นครศรีธรรมราช",0,12,0,1,"Nakhon Si Thammarat","TH80",1260910,NA
2020-09-30,263,"นครสวรรค์",0,9,0,0,"Nakhon Sawan","TH60",826586,NA
2020-09-30,263,"นนทบุรี",8,168,0,3,"Nonthaburi","TH12",1940476,NA
2020-09-30,263,"นราธิวาส",0,43,0,2,"Narathiwat","TH96",610304,NA
2020-09-30,263,"น่าน",0,0,0,0,"Nan","TH55",402916,NA
2020-09-30,263,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619,NA
2020-09-30,263,"บุรีรัมย์",0,14,0,1,"Buri Ram","TH31",985709,NA
2020-09-30,263,"ปทุมธานี",0,39,0,2,"Pathum Thani","TH13",2352209,NA
2020-09-30,263,"ประจวบคีรีขันธ์",0,17,0,2,"Prachuap Khiri Khan","TH77",454323,NA
2020-09-30,263,"ปราจีนบุรี",0,9,0,1,"Prachin Buri","TH25",669420,NA
2020-09-30,263,"ปัตตานี",0,94,0,1,"Pattani","TH94",557875,NA
2020-09-30,263,"พระนครศรีอยุธยา",0,4,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279,NA
2020-09-30,263,"พะเยา",0,3,0,1,"Phayao","TH56",313682,NA
2020-09-30,263,"พังงา",0,2,0,0,"Phangnga","TH82",254114,NA
2020-09-30,263,"พัทลุง",0,14,0,0,"Phatthalung","TH93",419456,NA
2020-09-30,263,"พิจิตร",0,0,0,0,"Phichit","TH66",475920,NA
2020-09-30,263,"พิษณุโลก",0,6,0,0,"Phitsanulok","TH65",938009,NA
2020-09-30,263,"ภูเก็ต",0,227,0,3,"Phuket","TH83",962681,NA
2020-09-30,263,"มหาสารคาม",0,1,0,1,"Maha Sarakham","TH44",655502,NA
2020-09-30,263,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780,NA
2020-09-30,263,"ยะลา",0,134,0,2,"Yala","TH95",409580,NA
2020-09-30,263,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065,NA
2020-09-30,263,"ระนอง",0,0,0,0,"Ranong","TH85",340692,NA
2020-09-30,263,"ระยอง",0,6,0,0,"Rayong","TH21",1188389,NA
2020-09-30,263,"ราชบุรี",0,7,0,0,"Ratchaburi","TH70",721366,NA
2020-09-30,263,"ร้อยเอ็ด",0,3,0,0,"Roi Et","TH45",848096,NA
2020-09-30,263,"ลพบุรี",0,2,0,0,"Lop Buri","TH16",718935,NA
2020-09-30,263,"ลำปาง",0,4,0,0,"Lampang","TH52",632799,NA
2020-09-30,263,"ลำพูน",0,4,0,0,"Lamphun","TH51",377527,NA
2020-09-30,263,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648,NA
2020-09-30,263,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297,NA
2020-09-30,263,"สงขลา",0,134,0,0,"Songkhla","TH90",1574431,NA
2020-09-30,263,"สตูล",0,18,0,0,"Satun","TH91",270993,NA
2020-09-30,263,"สมุทรปราการ",17,200,0,4,"Samut Prakan","TH11",2968727,NA
2020-09-30,263,"สมุทรสงคราม",0,1,0,0,"Samut Songkhram","TH75",152998,NA
2020-09-30,263,"สมุทรสาคร",0,14,0,1,"Samut Sakhon","TH74",1580413,NA
2020-09-30,263,"สระบุรี",0,5,0,0,"Saraburi","TH19",802049,NA
2020-09-30,263,"สระแก้ว",0,10,0,0,"Sa Kaeo","TH27",565874,NA
2020-09-30,263,"สิงห์บุรี",0,0,0,0,"Sing Buri","TH17",155156,NA
2020-09-30,263,"สุพรรณบุรี",0,6,0,0,"Suphan Buri","TH72",748248,NA
2020-09-30,263,"สุราษฎร์ธานี",0,18,0,0,"Surat Thani","TH84",1051922,NA
2020-09-30,263,"สุรินทร์",0,9,0,1,"Surin","TH32",860410,NA
2020-09-30,263,"สุโขทัย",0,3,0,0,"Sukhothai","TH64",596662,NA
2020-09-30,263,"หนองคาย",0,3,0,0,"Nong Khai","TH43",379636,NA
2020-09-30,263,"หนองบัวลำภู",0,3,0,0,"Nong Bua Lam Phu","TH39",438010,NA
2020-09-30,263,"อำนาจเจริญ",0,2,0,0,"Amnat Charoen","TH37",203893,NA
2020-09-30,263,"อุดรธานี",0,10,0,0,"Udon Thani","TH41",1020066,NA
2020-09-30,263,"อุตรดิตถ์",0,3,0,0,"Uttaradit","TH53",371390,NA
2020-09-30,263,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998,NA
2020-09-30,263,"อุบลราชธานี",0,15,0,0,"Ubon Ratchathani","TH34",1614923,NA
2020-09-30,263,"อ่างทอง",0,0,0,0,"Ang Thong","TH15",216643,NA
2020-09-30,263,"เชียงราย",0,9,0,0,"Chiang Rai","TH57",1089821,NA
2020-09-30,263,"เชียงใหม่",0,41,0,1,"Chiang Mai","TH50",1809819,NA
2020-09-30,263,"เพชรบุรี",0,2,0,0,"Phetchaburi","TH76",456851,NA
2020-09-30,263,"เพชรบูรณ์",0,3,0,0,"Phetchabun","TH67",821626,NA
2020-09-30,263,"เลย",0,5,0,0,"Loei","TH42",446635,NA
2020-09-30,263,"แพร่",0,1,0,0,"Phrae","TH54",335189,NA
2020-09-30,263,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041,NA
2020-10-31,294,"กระบี่",0,20,0,0,"Krabi","TH81",347995,NA
2020-10-31,294,"กรุงเทพมหานคร",103,1878,0,25,"Bangkok","TH10",10709136,NA
2020-10-31,294,"กาญจนบุรี",0,9,0,0,"Kanchanaburi","TH71",778936,NA
2020-10-31,294,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356,NA
2020-10-31,294,"กำแพงเพชร",0,0,0,0,"Kamphaeng Phet","TH62",842777,NA
2020-10-31,294,"ขอนแก่น",0,6,0,0,"Khon Kaen","TH40",1630099,NA
2020-10-31,294,"จันทบุรี",0,3,0,0,"Chanthaburi","TH22",442591,NA
2020-10-31,294,"ฉะเชิงเทรา",0,17,0,1,"Chachoengsao","TH24",738516,NA
2020-10-31,294,"ชลบุรี",58,352,0,2,"Chon Buri","TH20",2147385,NA
2020-10-31,294,"ชัยนาท",0,0,0,0,"Chai Nat","TH18",234108,NA
2020-10-31,294,"ชัยภูมิ",0,3,0,0,"Chaiyaphum","TH36",764624,NA
2020-10-31,294,"ชุมพร",0,21,0,3,"Chumphon","TH86",441213,NA
2020-10-31,294,"ตรัง",0,7,0,0,"Trang","TH92",540949,NA
2020-10-31,294,"ตราด",0,0,0,0,"Trat","TH23",264085,NA
2020-10-31,294,"ตาก",9,12,0,0,"Tak","TH63",510728,NA
2020-10-31,294,"นครนายก",0,2,0,0,"Nakhon Nayok","TH26",227464,NA
2020-10-31,294,"นครปฐม",0,22,0,0,"Nakhon Pathom","TH73",1028904,NA
2020-10-31,294,"นครพนม",0,2,0,0,"Nakhon Phanom","TH48",449625,NA
2020-10-31,294,"นครราชสีมา",0,19,0,0,"Nakhon Ratchasima","TH30",2368321,NA
2020-10-31,294,"นครศรีธรรมราช",0,12,0,1,"Nakhon Si Thammarat","TH80",1260910,NA
2020-10-31,294,"นครสวรรค์",0,9,0,0,"Nakhon Sawan","TH60",826586,NA
2020-10-31,294,"นนทบุรี",15,183,0,3,"Nonthaburi","TH12",1940476,NA
2020-10-31,294,"นราธิวาส",0,43,0,2,"Narathiwat","TH96",610304,NA
2020-10-31,294,"น่าน",0,0,0,0,"Nan","TH55",402916,NA
2020-10-31,294,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619,NA
2020-10-31,294,"บุรีรัมย์",0,14,0,1,"Buri Ram","TH31",985709,NA
2020-10-31,294,"ปทุมธานี",4,43,0,2,"Pathum Thani","TH13",2352209,NA
2020-10-31,294,"ประจวบคีรีขันธ์",0,17,0,2,"Prachuap Khiri Khan","TH77",454323,NA
2020-10-31,294,"ปราจีนบุรี",0,9,0,1,"Prachin Buri","TH25",669420,NA
2020-10-31,294,"ปัตตานี",0,94,0,1,"Pattani","TH94",557875,NA
2020-10-31,294,"พระนครศรีอยุธยา",0,4,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279,NA
2020-10-31,294,"พะเยา",0,3,0,1,"Phayao","TH56",313682,NA
2020-10-31,294,"พังงา",0,2,0,0,"Phangnga","TH82",254114,NA
2020-10-31,294,"พัทลุง",0,14,0,0,"Phatthalung","TH93",419456,NA
2020-10-31,294,"พิจิตร",0,0,0,0,"Phichit","TH66",475920,NA
2020-10-31,294,"พิษณุโลก",0,6,0,0,"Phitsanulok","TH65",938009,NA
2020-10-31,294,"ภูเก็ต",0,227,0,3,"Phuket","TH83",962681,NA
2020-10-31,294,"มหาสารคาม",0,1,0,1,"Maha Sarakham","TH44",655502,NA
2020-10-31,294,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780,NA
2020-10-31,294,"ยะลา",0,134,0,2,"Yala","TH95",409580,NA
2020-10-31,294,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065,NA
2020-10-31,294,"ระนอง",0,0,0,0,"Ranong","TH85",340692,NA
2020-10-31,294,"ระยอง",0,6,0,0,"Rayong","TH21",1188389,NA
2020-10-31,294,"ราชบุรี",0,7,0,0,"Ratchaburi","TH70",721366,NA
2020-10-31,294,"ร้อยเอ็ด",0,3,0,0,"Roi Et","TH45",848096,NA
2020-10-31,294,"ลพบุรี",0,2,0,0,"Lop Buri","TH16",718935,NA
2020-10-31,294,"ลำปาง",0,4,0,0,"Lampang","TH52",632799,NA
2020-10-31,294,"ลำพูน",0,4,0,0,"Lamphun","TH51",377527,NA
2020-10-31,294,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648,NA
2020-10-31,294,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297,NA
2020-10-31,294,"สงขลา",0,134,0,0,"Songkhla","TH90",1574431,NA
2020-10-31,294,"สตูล",0,18,0,0,"Satun","TH91",270993,NA
2020-10-31,294,"สมุทรปราการ",23,223,0,4,"Samut Prakan","TH11",2968727,NA
2020-10-31,294,"สมุทรสงคราม",0,1,0,0,"Samut Songkhram","TH75",152998,NA
2020-10-31,294,"สมุทรสาคร",0,14,0,1,"Samut Sakhon","TH74",1580413,NA
2020-10-31,294,"สระบุรี",0,5,0,0,"Saraburi","TH19",802049,NA
2020-10-31,294,"สระแก้ว",0,10,0,0,"Sa Kaeo","TH27",565874,NA
2020-10-31,294,"สิงห์บุรี",0,0,0,0,"Sing Buri","TH17",155156,NA
2020-10-31,294,"สุพรรณบุรี",0,6,0,0,"Suphan Buri","TH72",748248,NA
2020-10-31,294,"สุราษฎร์ธานี",1,19,0,0,"Surat Thani","TH84",1051922,NA
2020-10-31,294,"สุรินทร์",0,9,0,1,"Surin","TH32",860410,NA
2020-10-31,294,"สุโขทัย",0,3,0,0,"Sukhothai","TH64",596662,NA
2020-10-31,294,"หนองคาย",0,3,0,0,"Nong Khai","TH43",379636,NA
2020-10-31,294,"หนองบัวลำภู",0,3,0,0,"Nong Bua Lam Phu","TH39",438010,NA
2020-10-31,294,"อำนาจเจริญ",0,2,0,0,"Amnat Charoen","TH37",203893,NA
2020-10-31,294,"อุดรธานี",0,10,0,0,"Udon Thani","TH41",1020066,NA
2020-10-31,294,"อุตรดิตถ์",0,3,0,0,"Uttaradit","TH53",371390,NA
2020-10-31,294,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998,NA
2020-10-31,294,"อุบลราชธานี",0,15,0,0,"Ubon Ratchathani","TH34",1614923,NA
2020-10-31,294,"อ่างทอง",0,0,0,0,"Ang Thong","TH15",216643,NA
2020-10-31,294,"เชียงราย",0,9,0,0,"Chiang Rai","TH57",1089821,NA
2020-10-31,294,"เชียงใหม่",0,41,0,1,"Chiang Mai","TH50",1809819,NA
2020-10-31,294,"เพชรบุรี",0,2,0,0,"Phetchaburi","TH76",456851,NA
2020-10-31,294,"เพชรบูรณ์",0,3,0,0,"Phetchabun","TH67",821626,NA
2020-10-31,294,"เลย",0,5,0,0,"Loei","TH42",446635,NA
2020-10-31,294,"แพร่",0,1,0,0,"Phrae","TH54",335189,NA
2020-10-31,294,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041,NA
2020-11-30,324,"กระบี่",1,21,0,0,"Krabi","TH81",347995,NA
2020-11-30,324,"กรุงเทพมหานคร",97,1975,0,25,"Bangkok","TH10",10709136,NA
2020-11-30,324,"กาญจนบุรี",0,9,0,0,"Kanchanaburi","TH71",778936,NA
2020-11-30,324,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356,NA
2020-11-30,324,"กำแพงเพชร",0,0,0,0,"Kamphaeng Phet","TH62",842777,NA
2020-11-30,324,"ขอนแก่น",0,6,0,0,"Khon Kaen","TH40",1630099,NA
2020-11-30,324,"จันทบุรี",0,3,0,0,"Chanthaburi","TH22",442591,NA
2020-11-30,324,"ฉะเชิงเทรา",0,17,0,1,"Chachoengsao","TH24",738516,NA
2020-11-30,324,"ชลบุรี",58,410,1,3,"Chon Buri","TH20",2147385,NA
2020-11-30,324,"ชัยนาท",0,0,0,0,"Chai Nat","TH18",234108,NA
2020-11-30,324,"ชัยภูมิ",0,3,0,0,"Chaiyaphum","TH36",764624,NA
2020-11-30,324,"ชุมพร",0,21,0,3,"Chumphon","TH86",441213,NA
2020-11-30,324,"ตรัง",0,7,0,0,"Trang","TH92",540949,NA
2020-11-30,324,"ตราด",0,0,0,0,"Trat","TH23",264085,NA
2020-11-30,324,"ตาก",2,14,0,0,"Tak","TH63",510728,NA
2020-11-30,324,"นครนายก",0,2,0,0,"Nakhon Nayok","TH26",227464,NA
2020-11-30,324,"นครปฐม",0,22,0,0,"Nakhon Pathom","TH73",1028904,NA
2020-11-30,324,"นครพนม",0,2,0,0,"Nakhon Phanom","TH48",449625,NA
2020-11-30,324,"นครราชสีมา",0,19,0,0,"Nakhon Ratchasima","TH30",2368321,NA
2020-11-30,324,"นครศรีธรรมราช",0,12,0,1,"Nakhon Si Thammarat","TH80",1260910,NA
2020-11-30,324,"นครสวรรค์",0,9,0,0,"Nakhon Sawan","TH60",826586,NA
2020-11-30,324,"นนทบุรี",16,199,0,3,"Nonthaburi","TH12",1940476,NA
2020-11-30,324,"นราธิวาส",0,43,0,2,"Narathiwat","TH96",610304,NA
2020-11-30,324,"น่าน",0,0,0,0,"Nan","TH55",402916,NA
2020-11-30,324,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619,NA
2020-11-30,324,"บุรีรัมย์",0,14,0,1,"Buri Ram","TH31",985709,NA
2020-11-30,324,"ปทุมธานี",0,43,0,2,"Pathum Thani","TH13",2352209,NA
2020-11-30,324,"ประจวบคีรีขันธ์",0,17,0,2,"Prachuap Khiri Khan","TH77",454323,NA
2020-11-30,324,"ปราจีนบุรี",0,9,0,1,"Prachin Buri","TH25",669420,NA
2020-11-30,324,"ปัตตานี",0,94,0,1,"Pattani","TH94",557875,NA
2020-11-30,324,"พระนครศรีอยุธยา",0,4,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279,NA
2020-11-30,324,"พะเยา",0,3,0,1,"Phayao","TH56",313682,NA
2020-11-30,324,"พังงา",0,2,0,0,"Phangnga","TH82",254114,NA
2020-11-30,324,"พัทลุง",0,14,0,0,"Phatthalung","TH93",419456,NA
2020-11-30,324,"พิจิตร",0,0,0,0,"Phichit","TH66",475920,NA
2020-11-30,324,"พิษณุโลก",0,6,0,0,"Phitsanulok","TH65",938009,NA
2020-11-30,324,"ภูเก็ต",1,228,0,3,"Phuket","TH83",962681,NA
2020-11-30,324,"มหาสารคาม",0,1,0,1,"Maha Sarakham","TH44",655502,NA
2020-11-30,324,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780,NA
2020-11-30,324,"ยะลา",0,134,0,2,"Yala","TH95",409580,NA
2020-11-30,324,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065,NA
2020-11-30,324,"ระนอง",0,0,0,0,"Ranong","TH85",340692,NA
2020-11-30,324,"ระยอง",0,6,0,0,"Rayong","TH21",1188389,NA
2020-11-30,324,"ราชบุรี",0,7,0,0,"Ratchaburi","TH70",721366,NA
2020-11-30,324,"ร้อยเอ็ด",0,3,0,0,"Roi Et","TH45",848096,NA
2020-11-30,324,"ลพบุรี",0,2,0,0,"Lop Buri","TH16",718935,NA
2020-11-30,324,"ลำปาง",0,4,0,0,"Lampang","TH52",632799,NA
2020-11-30,324,"ลำพูน",0,4,0,0,"Lamphun","TH51",377527,NA
2020-11-30,324,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648,NA
2020-11-30,324,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297,NA
2020-11-30,324,"สงขลา",0,134,0,0,"Songkhla","TH90",1574431,NA
2020-11-30,324,"สตูล",0,18,0,0,"Satun","TH91",270993,NA
2020-11-30,324,"สมุทรปราการ",33,256,0,4,"Samut Prakan","TH11",2968727,NA
2020-11-30,324,"สมุทรสงคราม",0,1,0,0,"Samut Songkhram","TH75",152998,NA
2020-11-30,324,"สมุทรสาคร",0,14,0,1,"Samut Sakhon","TH74",1580413,NA
2020-11-30,324,"สระบุรี",0,5,0,0,"Saraburi","TH19",802049,NA
2020-11-30,324,"สระแก้ว",0,10,0,0,"Sa Kaeo","TH27",565874,NA
2020-11-30,324,"สิงห์บุรี",0,0,0,0,"Sing Buri","TH17",155156,NA
2020-11-30,324,"สุพรรณบุรี",0,6,0,0,"Suphan Buri","TH72",748248,NA
2020-11-30,324,"สุราษฎร์ธานี",0,19,0,0,"Surat Thani","TH84",1051922,NA
2020-11-30,324,"สุรินทร์",0,9,0,1,"Surin","TH32",860410,NA
2020-11-30,324,"สุโขทัย",0,3,0,0,"Sukhothai","TH64",596662,NA
2020-11-30,324,"หนองคาย",0,3,0,0,"Nong Khai","TH43",379636,NA
2020-11-30,324,"หนองบัวลำภู",0,3,0,0,"Nong Bua Lam Phu","TH39",438010,NA
2020-11-30,324,"อำนาจเจริญ",0,2,0,0,"Amnat Charoen","TH37",203893,NA
2020-11-30,324,"อุดรธานี",0,10,0,0,"Udon Thani","TH41",1020066,NA
2020-11-30,324,"อุตรดิตถ์",0,3,0,0,"Uttaradit","TH53",371390,NA
2020-11-30,324,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998,NA
2020-11-30,324,"อุบลราชธานี",0,15,0,0,"Ubon Ratchathani","TH34",1614923,NA
2020-11-30,324,"อ่างทอง",0,0,0,0,"Ang Thong","TH15",216643,NA
2020-11-30,324,"เชียงราย",2,11,0,0,"Chiang Rai","TH57",1089821,NA
2020-11-30,324,"เชียงใหม่",1,42,0,1,"Chiang Mai","TH50",1809819,NA
2020-11-30,324,"เพชรบุรี",0,2,0,0,"Phetchaburi","TH76",456851,NA
2020-11-30,324,"เพชรบูรณ์",0,3,0,0,"Phetchabun","TH67",821626,NA
2020-11-30,324,"เลย",0,5,0,0,"Loei","TH42",446635,NA
2020-11-30,324,"แพร่",0,1,0,0,"Phrae","TH54",335189,NA
2020-11-30,324,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041,NA
2020-12-31,355,"กระบี่",6,27,0,0,"Krabi","TH81",347995,NA
2020-12-31,355,"กรุงเทพมหานคร",339,2314,0,25,"Bangkok","TH10",10709136,NA
2020-12-31,355,"กาญจนบุรี",1,10,0,0,"Kanchanaburi","TH71",778936,NA
2020-12-31,355,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356,NA
2020-12-31,355,"กำแพงเพชร",2,2,0,0,"Kamphaeng Phet","TH62",842777,NA
2020-12-31,355,"ขอนแก่น",3,9,0,0,"Khon Kaen","TH40",1630099,NA
2020-12-31,355,"จันทบุรี",15,18,0,0,"Chanthaburi","TH22",442591,NA
2020-12-31,355,"ฉะเชิงเทรา",12,29,0,1,"Chachoengsao","TH24",738516,NA
2020-12-31,355,"ชลบุรี",324,734,0,3,"Chon Buri","TH20",2147385,NA
2020-12-31,355,"ชัยนาท",6,6,0,0,"Chai Nat","TH18",234108,NA
2020-12-31,355,"ชัยภูมิ",7,10,0,0,"Chaiyaphum","TH36",764624,NA
2020-12-31,355,"ชุมพร",0,21,0,3,"Chumphon","TH86",441213,NA
2020-12-31,355,"ตรัง",1,8,0,0,"Trang","TH92",540949,NA
2020-12-31,355,"ตราด",4,4,0,0,"Trat","TH23",264085,NA
2020-12-31,355,"ตาก",15,29,0,0,"Tak","TH63",510728,NA
2020-12-31,355,"นครนายก",3,5,0,0,"Nakhon Nayok","TH26",227464,NA
2020-12-31,355,"นครปฐม",58,80,0,0,"Nakhon Pathom","TH73",1028904,NA
2020-12-31,355,"นครพนม",0,2,0,0,"Nakhon Phanom","TH48",449625,NA
2020-12-31,355,"นครราชสีมา",7,26,0,0,"Nakhon Ratchasima","TH30",2368321,NA
2020-12-31,355,"นครศรีธรรมราช",2,14,0,1,"Nakhon Si Thammarat","TH80",1260910,NA
2020-12-31,355,"นครสวรรค์",2,11,0,0,"Nakhon Sawan","TH60",826586,NA
2020-12-31,355,"นนทบุรี",56,255,0,3,"Nonthaburi","TH12",1940476,NA
2020-12-31,355,"นราธิวาส",1,44,0,2,"Narathiwat","TH96",610304,NA
2020-12-31,355,"น่าน",0,0,0,0,"Nan","TH55",402916,NA
2020-12-31,355,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619,NA
2020-12-31,355,"บุรีรัมย์",0,14,0,1,"Buri Ram","TH31",985709,NA
2020-12-31,355,"ปทุมธานี",14,57,0,2,"Pathum Thani","TH13",2352209,NA
2020-12-31,355,"ประจวบคีรีขันธ์",0,17,0,2,"Prachuap Khiri Khan","TH77",454323,NA
2020-12-31,355,"ปราจีนบุรี",2,11,0,1,"Prachin Buri","TH25",669420,NA
2020-12-31,355,"ปัตตานี",0,94,0,1,"Pattani","TH94",557875,NA
2020-12-31,355,"พระนครศรีอยุธยา",6,10,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279,NA
2020-12-31,355,"พะเยา",1,4,0,1,"Phayao","TH56",313682,NA
2020-12-31,355,"พังงา",0,2,0,0,"Phangnga","TH82",254114,NA
2020-12-31,355,"พัทลุง",0,14,0,0,"Phatthalung","TH93",419456,NA
2020-12-31,355,"พิจิตร",5,5,0,0,"Phichit","TH66",475920,NA
2020-12-31,355,"พิษณุโลก",0,6,0,0,"Phitsanulok","TH65",938009,NA
2020-12-31,355,"ภูเก็ต",3,231,0,3,"Phuket","TH83",962681,NA
2020-12-31,355,"มหาสารคาม",1,2,0,1,"Maha Sarakham","TH44",655502,NA
2020-12-31,355,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780,NA
2020-12-31,355,"ยะลา",1,135,0,2,"Yala","TH95",409580,NA
2020-12-31,355,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065,NA
2020-12-31,355,"ระนอง",1,1,0,0,"Ranong","TH85",340692,NA
2020-12-31,355,"ระยอง",291,297,1,1,"Rayong","TH21",1188389,NA
2020-12-31,355,"ราชบุรี",10,17,0,0,"Ratchaburi","TH70",721366,NA
2020-12-31,355,"ร้อยเอ็ด",0,3,0,0,"Roi Et","TH45",848096,NA
2020-12-31,355,"ลพบุรี",1,3,0,0,"Lop Buri","TH16",718935,NA
2020-12-31,355,"ลำปาง",1,5,0,0,"Lampang","TH52",632799,NA
2020-12-31,355,"ลำพูน",0,4,0,0,"Lamphun","TH51",377527,NA
2020-12-31,355,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648,NA
2020-12-31,355,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297,NA
2020-12-31,355,"สงขลา",2,136,0,0,"Songkhla","TH90",1574431,NA
2020-12-31,355,"สตูล",2,20,0,0,"Satun","TH91",270993,NA
2020-12-31,355,"สมุทรปราการ",83,339,0,4,"Samut Prakan","TH11",2968727,NA
2020-12-31,355,"สมุทรสงคราม",12,13,0,0,"Samut Songkhram","TH75",152998,NA
2020-12-31,355,"สมุทรสาคร",1471,1485,0,1,"Samut Sakhon","TH74",1580413,NA
2020-12-31,355,"สระบุรี",11,16,0,0,"Saraburi","TH19",802049,NA
2020-12-31,355,"สระแก้ว",0,10,0,0,"Sa Kaeo","TH27",565874,NA
2020-12-31,355,"สิงห์บุรี",1,1,0,0,"Sing Buri","TH17",155156,NA
2020-12-31,355,"สุพรรณบุรี",1,7,0,0,"Suphan Buri","TH72",748248,NA
2020-12-31,355,"สุราษฎร์ธานี",1,20,0,0,"Surat Thani","TH84",1051922,NA
2020-12-31,355,"สุรินทร์",1,10,0,1,"Surin","TH32",860410,NA
2020-12-31,355,"สุโขทัย",1,4,0,0,"Sukhothai","TH64",596662,NA
2020-12-31,355,"หนองคาย",1,4,0,0,"Nong Khai","TH43",379636,NA
2020-12-31,355,"หนองบัวลำภู",0,3,0,0,"Nong Bua Lam Phu","TH39",438010,NA
2020-12-31,355,"อำนาจเจริญ",1,3,0,0,"Amnat Charoen","TH37",203893,NA
2020-12-31,355,"อุดรธานี",1,11,0,0,"Udon Thani","TH41",1020066,NA
2020-12-31,355,"อุตรดิตถ์",3,6,0,0,"Uttaradit","TH53",371390,NA
2020-12-31,355,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998,NA
2020-12-31,355,"อุบลราชธานี",1,16,0,0,"Ubon Ratchathani","TH34",1614923,NA
2020-12-31,355,"อ่างทอง",2,2,0,0,"Ang Thong","TH15",216643,NA
2020-12-31,355,"เชียงราย",62,73,0,0,"Chiang Rai","TH57",1089821,NA
2020-12-31,355,"เชียงใหม่",5,47,0,1,"Chiang Mai","TH50",1809819,NA
2020-12-31,355,"เพชรบุรี",20,22,0,0,"Phetchaburi","TH76",456851,NA
