"jhu_ID","date","update","cases","new_cases","deaths","new_deaths","recovered","new_recovered","country","last_update"
"Maldives",2020-08-31,223,7804,4011,28,12,5155,2548,"Maldives",NA
"Namibia",2020-08-31,223,7550,5421,75,65,3327,3161,"Namibia",NA
"Mauritania",2020-08-31,223,7048,738,159,2,6464,1502,"Mauritania",NA
"Luxembourg",2020-08-31,223,6625,1278,124,10,5984,2078,"Luxembourg",NA
"Zimbabwe",2020-08-31,223,6497,3328,202,135,5221,4217,"Zimbabwe",NA
"Hungary",2020-08-31,223,6139,1634,615,19,3761,408,"Hungary",NA
"Malawi",2020-08-31,223,5566,1488,175,61,3160,1285,"Malawi",NA
"Djibouti",2020-08-31,223,5387,303,60,2,5323,324,"Djibouti",NA
"EquatorialGuinea",2020-08-31,223,4941,120,83,0,3884,1702,"Equatorial Guinea",NA
"Montenegro",2020-08-31,223,4835,1762,100,52,4021,3016,"Montenegro",NA
"HongKong",2020-08-31,223,4810,1538,89,62,4342,2591,"Hong Kong",NA
"CentralAfricanRepublic",2020-08-31,223,4711,103,62,3,1790,184,"Central African Republic",NA
"Eswatini",2020-08-31,223,4577,1929,91,50,3529,2315,"Eswatini",NA
"Nicaragua",2020-08-31,223,4494,822,137,21,2913,421,"Nicaragua",NA
"Rwanda",2020-08-31,223,4063,2041,16,11,2013,907,"Rwanda",NA
"Suriname",2020-08-31,223,4034,2384,71,45,3140,2060,"Suriname",NA
"Cuba",2020-08-31,223,4032,1424,94,8,3378,1023,"Cuba",NA
"Congo",2020-08-31,223,3979,779,78,24,1742,913,"Republic of the Congo",NA
"Slovakia",2020-08-31,223,3917,1625,33,4,2377,682,"Slovakia",NA
"Mozambique",2020-08-31,223,3916,2052,23,12,2170,1529,"Mozambique",NA
"CapeVerde",2020-08-31,223,3884,1433,40,17,2916,1092,"Cape Verde",NA
"Tunisia",2020-08-31,223,3803,2268,77,27,1573,378,"Tunisia",NA
"Thailand",2020-08-31,223,3412,102,58,0,3252,127,"Thailand",NA
"Somalia",2020-08-31,223,3310,98,98,5,2481,919,"Somalia",NA
"SriLanka",2020-08-31,223,3049,234,12,1,2868,477,"Sri Lanka",NA
"Uganda",2020-08-31,223,2972,1818,32,29,1288,260,"Uganda",NA
"Gambia",2020-08-31,223,2963,2565,96,87,1032,964,"The Gambia",NA
"Lithuania",2020-08-31,223,2900,831,69,6,1964,309,"Lithuania",NA
"Slovenia",2020-08-31,223,2883,727,133,14,2296,499,"Slovenia",NA
"Mali",2020-08-31,223,2776,241,126,2,2169,232,"Mali",NA
"Syria",2020-08-31,223,2765,2008,112,69,629,392,"Syria",NA
"Angola",2020-08-31,223,2654,1506,108,56,1071,941,"Angola",NA
"SouthSudan",2020-08-31,223,2527,205,47,1,1290,115,"South Sudan",NA
"Jamaica",2020-08-31,223,2459,1581,21,11,890,164,"Jamaica",NA
"Estonia",2020-08-31,223,2375,311,64,1,2088,158,"Estonia",NA
"Bahamas",2020-08-31,223,2217,1643,50,36,801,710,"The Bahamas",NA
"GuineaBissau",2020-08-31,223,2205,224,34,8,1127,324,"Guinea-Bissau",NA
"Benin",2020-08-31,223,2145,340,40,4,1738,702,"Benin",NA
"Iceland",2020-08-31,223,2107,222,10,0,1997,172,"Iceland",NA
"Jordan",2020-08-31,223,2034,841,15,4,1508,424,"Jordan",NA
"SierraLeone",2020-08-31,223,2022,199,70,3,1594,232,"Sierra Leone",NA
"Yemen",2020-08-31,223,1958,231,566,73,1131,269,"Yemen",NA
"Malta",2020-08-31,223,1883,1101,12,3,1400,768,"Malta",NA
"TrinidadandTobago",2020-08-31,223,1759,1590,22,14,676,766,"Trinidad and Tobago",NA
"NewZealand",2020-08-31,223,1752,190,22,0,1598,80,"New Zealand",NA
"Botswana",2020-08-31,223,1633,829,6,4,224,161,"Botswana",NA
"Uruguay",2020-08-31,223,1595,331,44,9,1409,415,"Uruguay",NA
"Cyprus",2020-08-31,223,1487,403,21,2,1139,287,"Cyprus",NA
"Georgia",2020-08-31,223,1487,319,19,2,1240,300,"Georgia",NA
"Togo",2020-08-31,223,1400,459,28,9,1005,364,"Togo",NA
"Latvia",2020-08-31,223,1396,165,34,2,1163,111,"Latvia",NA
"BurkinaFaso",2020-08-31,223,1368,262,55,2,1058,123,"Burkina Faso",NA
"Guyana",2020-08-31,223,1306,893,39,19,718,533,"Guyana",NA
"Liberia",2020-08-31,223,1303,122,82,9,872,202,"Liberia",NA
"Andorra",2020-08-31,223,1176,251,53,1,908,101,"Andorra",NA
"Niger",2020-08-31,223,1176,42,69,0,1088,60,"Niger",NA
"Lesotho",2020-08-31,223,1085,481,31,18,528,384,"Lesotho",NA
"Vietnam",2020-08-31,223,1044,486,34,32,707,376,"Vietnam",NA
"Chad",2020-08-31,223,1013,77,77,2,880,67,"Chad",NA
"Belize",2020-08-31,223,1007,959,13,11,173,143,"Belize",NA
"SaoTomeandPrincipe",2020-08-31,223,896,25,15,0,851,73,"Sao Tome and Principe",NA
"Burma",2020-08-31,223,882,529,6,0,354,58,"Burma",NA
"SanMarino",2020-08-31,223,735,19,42,0,660,3,"San Marino",NA
"DiamondPrincess",2020-08-31,223,712,0,13,0,651,0,"Diamond Princess Cruise Ship",NA
"Tanzania",2020-08-31,223,509,0,21,0,183,0,"Tanzania, United Republic of",NA
"Taiwan",2020-08-31,223,488,24,7,0,462,22,"Taiwan",NA
"PapuaNewGuinea",2020-08-31,223,459,403,5,3,232,221,"Papua New Guinea",NA
"Burundi",2020-08-31,223,445,58,1,0,357,53,"Burundi",NA
"Comoros",2020-08-31,223,423,45,7,0,399,69,"Comoros",NA
"Mauritius",2020-08-31,223,356,12,10,0,335,3,"Mauritius",NA
"Eritrea",2020-08-31,223,319,40,0,0,284,59,"Eritrea",NA
"Mongolia",2020-08-31,223,304,13,0,0,295,65,"Mongolia",NA
"Cambodia",2020-08-31,223,274,35,0,0,266,102,"Cambodia",NA
"Bhutan",2020-08-31,223,225,124,0,0,142,53,"Bhutan",NA
"Barbados",2020-08-31,223,174,64,7,0,146,50,"Barbados",NA
"Monaco",2020-08-31,223,154,34,4,0,116,11,"Monaco",NA
"Brunei",2020-08-31,223,144,3,3,0,139,1,"Brunei",NA
"Seychelles",2020-08-31,223,131,17,0,0,127,88,"Seychelles",NA
"Liechtenstein",2020-08-31,223,108,19,1,0,97,12,"Liechtenstein",NA
"AntiguaandBarbuda",2020-08-31,223,94,3,3,0,91,24,"Antigua and Barbuda",NA
"SaintVincentandtheGrenadines",2020-08-31,223,60,6,0,0,57,13,"Saint Vincent and the Grenadines",NA
"Macao",2020-08-31,223,46,0,0,0,46,0,"Macao",NA
"Fiji",2020-08-31,223,28,1,2,1,23,5,"Fiji",NA
"TimorLeste",2020-08-31,223,27,3,0,0,25,1,"Timor-Leste",NA
"SaintLucia",2020-08-31,223,26,1,0,0,25,3,"Saint Lucia",NA
"Grenada",2020-08-31,223,24,0,0,0,24,1,"Grenada",NA
"Laos",2020-08-31,223,22,2,0,0,21,2,"Lao People's Democratic Republic",NA
"Dominica",2020-08-31,223,20,2,0,0,18,0,"Dominica",NA
"SaintKittsandNevis",2020-08-31,223,17,0,0,0,17,1,"Saint Kitts and Nevis",NA
"HolySee",2020-08-31,223,12,0,0,0,12,0,"Holy See (Vatican City)",NA
"MSZaandam",2020-08-31,223,9,0,2,0,0,0,"MS Zaandam Cruise Ship",NA
"US",2020-09-30,253,7234443,1208918,206880,23497,2840688,655863,"USA",NA
"India",2020-09-30,253,6312584,2621418,98678,33390,5273201,2433319,"India",NA
"Brazil",2020-09-30,253,4817365,902536,144078,22460,4274774,1006183,"Brazil",NA
"Russia",2020-09-30,253,1170799,178397,20630,3502,954788,147449,"Russia",NA
"Colombia",2020-09-30,253,829679,214585,25998,6336,743653,284193,"Colombia",NA
"Peru",2020-09-30,253,811768,164602,82135,8523,676925,221468,"Peru",NA
"Spain",2020-09-30,253,769188,306330,31791,2697,150376,0,"Spain",NA
"Argentina",2020-09-30,253,751001,333266,16937,8277,594645,293450,"Argentina",NA
"Mexico",2020-09-30,253,743216,143656,77646,13232,628007,131785,"Mexico",NA
"SouthAfrica",2020-09-30,253,674339,47298,16734,2585,608112,67189,"South Africa",NA
"France",2020-09-30,253,605893,284733,31978,1352,98632,12373,"France",NA
"Chile",2020-09-30,253,462991,51265,12741,1452,436589,52710,"Chile",NA
"Iran",2020-09-30,253,457219,82007,26169,4598,380956,57723,"Iran (Islamic Republic of)",NA
"UnitedKingdom",2020-09-30,253,455848,117765,42233,644,2375,693,"UK",NA
"Bangladesh",2020-09-30,253,363479,50483,5251,970,275487,70600,"Bangladesh",NA
"Iraq",2020-09-30,253,362981,128047,9181,2139,292197,115595,"Iraq",NA
"SaudiArabia",2020-09-30,253,334605,18833,4768,871,319154,28358,"Saudi Arabia",NA
"Turkey",2020-09-30,253,318663,48530,8195,1825,279749,34823,"Turkey",NA
"Italy",2020-09-30,253,314861,45647,35894,411,227704,20051,"Italy",NA
"Pakistan",2020-09-30,253,312806,16957,6484,190,297497,16815,"Pakistan",NA
"Philippines",2020-09-30,253,311694,90875,5504,1946,253488,96142,"Philippines",NA
"Germany",2020-09-30,253,292913,48111,9495,192,256861,40066,"Germany",NA
"Indonesia",2020-09-30,253,287008,112212,10740,3323,214947,88988,"Indonesia",NA
"Israel",2020-09-30,253,247411,130505,1604,651,177829,83460,"Israel",NA
"Ukraine",2020-09-30,253,214446,90314,4221,1616,95829,36667,"Ukraine",NA
"Canada",2020-09-30,253,162736,31887,9391,198,137181,21161,"Canada",NA
"Kazakhstan",2020-09-30,253,140707,10034,2075,197,129902,28349,"Kazakhstan",NA
"Ecuador",2020-09-30,253,137047,31233,11355,4799,112296,21689,"Ecuador",NA
"Bolivia",2020-09-30,253,135311,18713,7965,2938,95529,35121,"Bolivia",NA
"Romania",2020-09-30,253,127572,40032,4825,1204,102476,64607,"Romania",NA
"Netherlands",2020-09-30,253,125988,52756,6457,205,4019,3009,"Netherlands",NA
"Qatar",2020-09-30,253,125760,6982,214,17,122699,7032,"Qatar",NA
"Morocco",2020-09-30,253,123653,61063,2194,1053,102715,55120,"Morocco",NA
"Belgium",2020-09-30,253,118452,33216,10016,121,19454,1032,"Belgium",NA
"Panama",2020-09-30,253,112595,19613,2372,370,89061,22888,"Panama",NA
"DominicanRepublic",2020-09-30,253,112209,17494,2105,395,87629,19547,"Dominican Republic",NA
"Kuwait",2020-09-30,253,105182,20073,610,79,96688,19464,"Kuwait",NA
"Egypt",2020-09-30,253,103198,4259,5930,509,96494,23565,"Egypt",NA
"Oman",2020-09-30,253,98585,12863,935,250,88528,7718,"Oman",NA
"UnitedArabEmirates",2020-09-30,253,94190,23959,419,35,83724,22793,"United Arab Emirates",NA
"Sweden",2020-09-30,253,92863,8484,5893,80,0,0,"Sweden",NA
"Guatemala",2020-09-30,253,91746,17672,3246,486,80256,18188,"Guatemala",NA
"Poland",2020-09-30,253,91514,24142,2513,474,69695,23057,"Poland",NA
"China",2020-09-30,253,85412,354,4634,0,80587,381,"Mainland China",NA
"Japan",2020-09-30,253,83579,15194,1575,275,75522,19184,"Japan",NA
"Belarus",2020-09-30,253,78631,6788,833,152,74525,4057,"Belarus",NA
"Nepal",2020-09-30,253,77817,38357,498,270,56428,35018,"Nepal",NA
"Honduras",2020-09-30,253,76900,15886,2353,480,27922,17526,"Honduras",NA
"CostaRica",2020-09-30,253,75760,34473,904,468,37841,21785,"Costa Rica",NA
"Portugal",2020-09-30,253,75542,17530,1971,149,48530,6569,"Portugal",NA
"Ethiopia",2020-09-30,253,75368,23237,1198,389,31204,12210,"Ethiopia",NA
"Venezuela",2020-09-30,253,75122,28394,628,242,65225,27113,"Venezuela",NA
"Bahrain",2020-09-30,253,70864,18892,251,61,64838,15791,"Bahrain",NA
"Czechia",2020-09-30,253,70763,46145,655,231,33443,15636,"Czech Republic",NA
"Nigeria",2020-09-30,253,58848,4840,1112,99,50358,8720,"Nigeria",NA
"Singapore",2020-09-30,253,57765,953,27,0,57488,1830,"Singapore",NA
"Uzbekistan",2020-09-30,253,56717,14824,470,150,53366,14091,"Uzbekistan",NA
"Switzerland",2020-09-30,253,53282,11105,1908,60,42700,6600,"Switzerland",NA
"Moldova",2020-09-30,253,53042,16122,1320,325,38997,13125,"Moldova, Republic of",NA
"Algeria",2020-09-30,253,51530,7036,1736,226,36174,4930,"Algeria",NA
"Armenia",2020-09-30,253,50359,6578,959,80,44001,6279,"Armenia",NA
"Kyrgyzstan",2020-09-30,253,46669,2771,1064,6,42879,4420,"Kyrgyzstan",NA
"Ghana",2020-09-30,253,46626,2328,301,25,45757,2794,"Ghana",NA
"Austria",2020-09-30,253,44813,17375,799,66,35644,12418,"Austria",NA
"Paraguay",2020-09-30,253,40758,23096,857,531,24449,15028,"Paraguay",NA
"Azerbaijan",2020-09-30,253,40229,3794,591,57,37954,4107,"Azerbaijan",NA
"WestBankandGaza",2020-09-30,253,39899,17170,311,159,31743,16687,"West Bank and Gaza",NA
"Lebanon",2020-09-30,253,39634,22326,367,200,17565,12754,"Lebanon",NA
"Afghanistan",2020-09-30,253,39354,1106,1462,56,32789,3700,"Afghanistan",NA
"Kenya",2020-09-30,253,38529,4328,711,134,24908,5015,"Kenya",NA
"Ireland",2020-09-30,253,36155,7344,1804,27,23364,0,"Ireland",NA
"Libya",2020-09-30,253,34525,20559,551,314,19361,17902,"Libya",NA
"Serbia",2020-09-30,253,33551,2145,749,36,0,0,"Serbia",NA
"ElSalvador",2020-09-30,253,29077,3440,843,126,23813,9521,"El Salvador",NA
"Denmark",2020-09-30,253,28479,11069,650,26,21197,5604,"Denmark",NA
"BosniaandHerzegovina",2020-09-30,253,27469,7505,856,247,20616,7521,"Bosnia and Herzegovina",NA
"Australia",2020-09-30,253,27096,1277,888,231,21655,3299,"Australia",NA
"Hungary",2020-09-30,253,26461,20322,765,150,5890,2129,"Hungary",NA
"RepublicofKorea",2020-09-30,253,23889,3707,415,91,21666,6468,"Republic of Korea",NA
"Cameroon",2020-09-30,253,20838,1696,418,7,19440,1789,"Cameroon",NA
"Bulgaria",2020-09-30,253,20833,4567,825,196,14634,3151,"Bulgaria",NA
"CotedIvoire",2020-09-30,253,19724,1657,120,3,19291,2592,"Cote d'Ivoire",NA
"Greece",2020-09-30,253,18475,8158,391,125,11686,7882,"Greece",NA
"Tunisia",2020-09-30,253,18413,14610,265,188,5032,3459,"Tunisia",NA
"NorthMacedonia",2020-09-30,253,17977,3636,739,136,14959,3802,"North Macedonia",NA
"Croatia",2020-09-30,253,16593,6324,280,94,15057,7623,"Croatia",NA
"Madagascar",2020-09-30,253,16408,1545,230,38,15301,1469,"Madagascar",NA
"Kosovo",2020-09-30,253,15620,2166,625,100,13554,3959,"Kosovo",NA
"Senegal",2020-09-30,253,14982,1371,311,27,12437,2998,"Senegal",NA
"Zambia",2020-09-30,253,14759,2662,332,44,13959,2490,"Zambia",NA
"Norway",2020-09-30,253,14027,3245,274,10,11190,1842,"Norway",NA
"Albania",2020-09-30,253,13649,4136,387,103,7847,2633,"Albania",NA
"Sudan",2020-09-30,253,13646,457,836,13,6764,152,"Sudan",NA
"Burma",2020-09-30,253,13373,12491,310,304,3755,3401,"Burma",NA
"Jordan",2020-09-30,253,11825,9791,61,46,4626,3118,"Jordan",NA
"Namibia",2020-09-30,253,11265,3715,121,46,9014,5687,"Namibia",NA
"Malaysia",2020-09-30,253,11224,1884,136,9,9966,913,"Malaysia",NA
"Montenegro",2020-09-30,253,10772,5937,169,69,7192,3171,"Montenegro",NA
"DemocraticRepublicoftheCongo",2020-09-30,253,10659,562,272,14,10139,1006,"Democratic Republic of the Congo",NA
"Guinea",2020-09-30,253,10652,1243,66,7,9996,1549,"Guinea",NA
"Maldives",2020-09-30,253,10291,2487,34,6,9108,3953,"Maldives",NA
"Slovakia",2020-09-30,253,10141,6224,48,15,4395,2018,"Slovakia",NA
"Finland",2020-09-30,253,9992,1906,344,9,8100,900,"Finland",NA
"Tajikistan",2020-09-30,253,9726,1176,75,7,8572,1196,"Tajikistan",NA
"Gabon",2020-09-30,253,8766,233,54,1,8005,741,"Gabon",NA
"Haiti",2020-09-30,253,8740,531,227,26,6829,1001,"Haiti",NA
"Mozambique",2020-09-30,253,8728,4812,61,38,5232,3062,"Mozambique",NA
"Luxembourg",2020-09-30,253,8509,1884,124,0,7174,1190,"Luxembourg",NA
"Uganda",2020-09-30,253,8129,5157,75,43,4260,2972,"Uganda",NA
"Zimbabwe",2020-09-30,253,7838,1341,228,26,6303,1082,"Zimbabwe",NA
"Mauritania",2020-09-30,253,7502,454,161,2,7120,656,"Mauritania",NA
"Jamaica",2020-09-30,253,6482,4023,107,86,1867,977,"Jamaica",NA
"Georgia",2020-09-30,253,6192,4705,39,20,3120,1880,"Georgia",NA
"CapeVerde",2020-09-30,253,6024,2140,60,20,5277,2361,"Cape Verde",NA
"Malawi",2020-09-30,253,5773,207,179,4,4263,1103,"Malawi",NA
"Slovenia",2020-09-30,253,5690,2807,150,17,3804,1508,"Slovenia",NA
"Cuba",2020-09-30,253,5597,1565,122,28,4893,1515,"Cuba",NA
"Eswatini",2020-09-30,253,5482,905,109,18,4912,1383,"Eswatini",NA
"Djibouti",2020-09-30,253,5416,29,61,1,5344,21,"Djibouti",NA
"Nicaragua",2020-09-30,253,5170,676,151,14,2913,0,"Nicaragua",NA
"Congo",2020-09-30,253,5089,1110,89,42,3887,2145,"Republic of the Congo",NA
"HongKong",2020-09-30,253,5087,277,105,16,4827,485,"Hong Kong",NA
"EquatorialGuinea",2020-09-30,253,5030,89,83,0,4769,885,"Equatorial Guinea",NA
"Angola",2020-09-30,253,4972,2318,183,75,1941,870,"Angola",NA
"Suriname",2020-09-30,253,4877,843,104,33,4695,1555,"Suriname",NA
"Rwanda",2020-09-30,253,4840,777,29,13,3154,1141,"Rwanda",NA
"CentralAfricanRepublic",2020-09-30,253,4829,118,62,0,1914,124,"Central African Republic",NA
"Lithuania",2020-09-30,253,4688,1788,77,8,2845,881,"Lithuania",NA
"TrinidadandTobago",2020-09-30,253,4531,2772,76,54,2560,1884,"Trinidad and Tobago",NA
"Syria",2020-09-30,253,4200,1435,200,88,1103,474,"Syria",NA
"Bahamas",2020-09-30,253,4123,1906,96,46,2206,1405,"The Bahamas",NA
"Somalia",2020-09-30,253,3588,278,99,2,2946,465,"Somalia",NA
"Gambia",2020-09-30,253,3579,616,112,16,2161,1129,"The Gambia",NA
"Thailand",2020-09-30,253,3569,157,59,1,3379,127,"Thailand",NA
"SriLanka",2020-09-30,253,3380,331,13,1,3230,362,"Sri Lanka",NA
"Estonia",2020-09-30,253,3371,996,64,0,2605,517,"Estonia",NA
"Botswana",2020-09-30,253,3172,1539,16,10,710,486,"Botswana",NA
"Mali",2020-09-30,253,3118,342,131,5,2453,284,"Mali",NA
"Malta",2020-09-30,253,3058,1175,35,23,2562,1162,"Malta",NA
"Guyana",2020-09-30,253,2894,1588,80,41,1680,962,"Guyana",NA
"Iceland",2020-09-30,253,2728,621,10,0,2167,170,"Iceland",NA
"SouthSudan",2020-09-30,253,2704,177,49,2,1290,0,"South Sudan",NA
"Benin",2020-09-30,253,2357,212,41,1,1973,235,"Benin",NA
"GuineaBissau",2020-09-30,253,2324,119,39,5,1549,422,"Guinea-Bissau",NA
"SierraLeone",2020-09-30,253,2231,209,72,2,1687,93,"Sierra Leone",NA
"BurkinaFaso",2020-09-30,253,2056,688,58,3,1335,277,"Burkina Faso",NA
"Andorra",2020-09-30,253,2050,874,53,0,1432,524,"Andorra",NA
"Uruguay",2020-09-30,253,2046,451,48,4,1791,382,"Uruguay",NA
"Yemen",2020-09-30,253,2034,76,587,21,1286,155,"Yemen",NA
"Belize",2020-09-30,253,1992,985,27,14,1246,1073,"Belize",NA
"NewZealand",2020-09-30,253,1848,96,25,3,1770,172,"New Zealand",NA
"Latvia",2020-09-30,253,1824,428,37,3,1307,144,"Latvia",NA
"Togo",2020-09-30,253,1784,384,48,20,1348,343,"Togo",NA
"Cyprus",2020-09-30,253,1743,256,22,1,1369,230,"Cyprus",NA
"Lesotho",2020-09-30,253,1595,510,36,5,873,345,"Lesotho",NA
"Liberia",2020-09-30,253,1339,36,82,0,1221,349,"Liberia",NA
"Chad",2020-09-30,253,1200,187,85,8,1007,127,"Chad",NA
"Niger",2020-09-30,253,1197,21,69,0,1114,26,"Niger",NA
"Vietnam",2020-09-30,253,1094,50,35,1,1010,303,"Vietnam",NA
"SaoTomeandPrincipe",2020-09-30,253,911,15,15,0,886,35,"Sao Tome and Principe",NA
"SanMarino",2020-09-30,253,749,14,42,0,680,20,"San Marino",NA
"DiamondPrincess",2020-09-30,253,712,0,13,0,651,0,"Diamond Princess Cruise Ship",NA
"PapuaNewGuinea",2020-09-30,253,534,75,7,2,516,284,"Papua New Guinea",NA
"Taiwan",2020-09-30,253,514,26,7,0,483,21,"Taiwan",NA
"Tanzania",2020-09-30,253,509,0,21,0,183,0,"Tanzania, United Republic of",NA
"Burundi",2020-09-30,253,508,63,1,0,472,115,"Burundi",NA
"Comoros",2020-09-30,253,479,56,7,0,464,65,"Comoros",NA
"Mauritius",2020-09-30,253,381,25,10,0,344,9,"Mauritius",NA
"Eritrea",2020-09-30,253,375,56,0,0,341,57,"Eritrea",NA
"Mongolia",2020-09-30,253,313,9,0,0,307,12,"Mongolia",NA
"Bhutan",2020-09-30,253,282,57,0,0,222,80,"Bhutan",NA
"Cambodia",2020-09-30,253,277,3,0,0,275,9,"Cambodia",NA
"Monaco",2020-09-30,253,218,76,2,1,181,90,"Monaco",NA
"Barbados",2020-09-30,253,190,16,7,0,179,33,"Barbados",NA
"Brunei",2020-09-30,253,146,2,3,0,142,3,"Brunei",NA
"Seychelles",2020-09-30,253,141,10,0,0,140,13,"Seychelles",NA
"Liechtenstein",2020-09-30,253,120,12,1,0,113,16,"Liechtenstein",NA
"AntiguaandBarbuda",2020-09-30,253,101,7,3,0,92,1,"Antigua and Barbuda",NA
"SaintVincentandtheGrenadines",2020-09-30,253,64,4,0,0,64,7,"Saint Vincent and the Grenadines",NA
"Macao",2020-09-30,253,46,0,0,0,46,0,"Macao",NA
"Fiji",2020-09-30,253,32,4,2,0,28,5,"Fiji",NA
"Dominica",2020-09-30,253,30,10,0,0,24,6,"Dominica",NA
"TimorLeste",2020-09-30,253,28,1,0,0,28,3,"Timor-Leste",NA
"SaintLucia",2020-09-30,253,27,1,0,0,27,2,"Saint Lucia",NA
"Grenada",2020-09-30,253,24,0,0,0,24,0,"Grenada",NA
"Laos",2020-09-30,253,23,1,0,0,22,1,"Lao People's Democratic Republic",NA
"SaintKittsandNevis",2020-09-30,253,19,2,0,0,17,0,"Saint Kitts and Nevis",NA
"HolySee",2020-09-30,253,12,0,0,0,12,0,"Holy See (Vatican City)",NA
"MSZaandam",2020-09-30,253,9,0,2,0,0,0,"MS Zaandam Cruise Ship",NA
"US",2020-10-31,284,9170214,1935771,231515,24635,3612478,771790,"USA",NA
"India",2020-10-31,284,8184082,1871498,122111,23433,7491513,2218312,"India",NA
"Brazil",2020-10-31,284,5537763,720398,159972,15894,5005161,730387,"Brazil",NA
"Russia",2020-10-31,284,1606267,435468,27787,7157,1208440,253652,"Russia",NA
"France",2020-10-31,284,1414396,808503,36827,4870,123095,24463,"France",NA
"Spain",2020-10-31,284,1185678,416490,35878,4087,150376,0,"Spain",NA
"Argentina",2020-10-31,284,1166924,415923,31002,14065,973939,379294,"Argentina",NA
"Colombia",2020-10-31,284,1074184,244505,31314,5316,969230,225577,"Colombia",NA
"UnitedKingdom",2020-10-31,284,1014795,558947,46645,4412,2841,466,"UK",NA
"Mexico",2020-10-31,284,924962,181746,91753,14107,779371,151364,"Mexico",NA
"Peru",2020-10-31,284,900180,88412,86494,4359,822316,145391,"Peru",NA
"SouthAfrica",2020-10-31,284,725452,51113,19276,2542,654182,46070,"South Africa",NA
"Italy",2020-10-31,284,679430,364569,38618,2724,289426,61722,"Italy",NA
"Iran",2020-10-31,284,612772,155553,34864,8695,481930,100974,"Iran (Islamic Republic of)",NA
"Germany",2020-10-31,284,531790,238877,10483,988,356410,99549,"Germany",NA
"Chile",2020-10-31,284,510256,47265,14207,1466,486642,50053,"Chile",NA
"Iraq",2020-10-31,284,472630,109649,10910,1729,399655,107458,"Iraq",NA
"Belgium",2020-10-31,284,429229,310777,11625,1609,25569,6167,"Belgium",NA
"Indonesia",2020-10-31,284,410088,123080,13869,3129,337801,122854,"Indonesia",NA
"Bangladesh",2020-10-31,284,407684,44205,5923,672,324145,48658,"Bangladesh",NA
"Ukraine",2020-10-31,284,399330,184884,7399,3178,165902,70073,"Ukraine",NA
"Philippines",2020-10-31,284,380729,69035,7221,1717,331046,77558,"Philippines",NA
"Turkey",2020-10-31,284,375367,56704,10252,2057,323971,44222,"Turkey",NA
"Poland",2020-10-31,284,362731,271217,5631,3118,140280,70585,"Poland",NA
"Netherlands",2020-10-31,284,357640,231652,7459,1002,5882,1863,"Netherlands",NA
"SaudiArabia",2020-10-31,284,347282,12677,5402,634,333842,14688,"Saudi Arabia",NA
"Czechia",2020-10-31,284,335102,264339,3251,2596,143359,109916,"Czech Republic",NA
"Pakistan",2020-10-31,284,333970,21164,6823,339,314555,17058,"Pakistan",NA
"Israel",2020-10-31,284,314349,66938,2561,957,299869,122040,"Israel",NA
"Romania",2020-10-31,284,241339,113767,6968,2143,172513,70037,"Romania",NA
"Canada",2020-10-31,284,238191,75455,10276,885,198952,64880,"Canada",NA
"Morocco",2020-10-31,284,219084,95431,3695,1501,181275,78560,"Morocco",NA
"Nepal",2020-10-31,284,170743,92926,937,439,131222,74794,"Nepal",NA
"Ecuador",2020-10-31,284,168192,31145,12670,1315,141759,29463,"Ecuador",NA
"Switzerland",2020-10-31,284,154251,100969,2378,470,65200,22500,"Switzerland",NA
"Kazakhstan",2020-10-31,284,149699,8992,2219,144,135110,5208,"Kazakhstan",NA
"Bolivia",2020-10-31,284,141757,6446,8725,760,111503,15974,"Bolivia",NA
"Portugal",2020-10-31,284,141279,65737,2507,536,80280,31750,"Portugal",NA
"Panama",2020-10-31,284,133598,21003,2700,328,110552,21491,"Panama",NA
"UnitedArabEmirates",2020-10-31,284,132629,38439,495,76,128902,45178,"United Arab Emirates",NA
"Qatar",2020-10-31,284,132556,6796,232,18,129583,6884,"Qatar",NA
"DominicanRepublic",2020-10-31,284,127018,14809,2245,140,104862,17233,"Dominican Republic",NA
